Galaxy_name,A_flux_180,A_binary_180,A_flux_90,A_binary_90,Min_A_flux_180,Min_A_binary_180
587739097525125236.fits,0.226082398,0.190326914,0.176138179,0.154052844,0.128604912,0.12763099
587739097531285620.fits,0.188767859,0.130434783,0.144226042,0.140096618,0.068028512,0.09178744
587739098057015416.fits,0.379864636,0.297709924,0.660931256,0.680661578,0.087747957,0.078880407
587739098063372396.fits,0.174289339,0.091149273,0.162263385,0.087846764,0.10157393,0.103038309
587739098068877391.fits,0.229458004,0.226130653,0.173709621,0.18760469,0.096259306,0.122278057
587739098592772131.fits,0.158687858,0.158536585,0.387446798,0.331613508,0.084906846,0.137898687
587739098599456819.fits,0.154368487,0.144075021,0.267429947,0.251491901,0.063089855,0.074168798
587739114168582209.fits,0.187715819,0.246478873,0.320939212,0.29342723,0.150396788,0.226525822
587739114706829525.fits,0.157079631,0.127366609,0.313132702,0.373780838,0.134724225,0.150315548
587739115242258660.fits,0.170976232,0.17218543,0.257893671,0.256385998,0.0989054,0.146641438
587739130815316138.fits,0.297237057,0.229468599,0.383479413,0.345410628,0.120676846,0.118357488
587739131348582565.fits,0.364925308,0.344988345,0.574510514,0.477855478,0.277284481,0.312354312
587739131351728672.fits,0.186103699,0.139711664,0.186759165,0.14259502,0.173930611,0.146264744
587739132427043066.fits,0.260544163,0.296296296,0.346172759,0.411522634,0.103596228,0.181069959
587739132958015678.fits,0.15479741,0.113821138,0.495286737,0.51897019,0.095000213,0.111111111
587739132962275687.fits,0.166363492,0.141388175,0.279725552,0.285347044,0.060586569,0.082262211
587739132965552374.fits,0.153250789,0.159534535,0.189666499,0.139076577,0.1253551,0.109234234
587739153358520549.fits,0.270098748,0.227364185,0.192106374,0.175050302,0.127657895,0.106639839
587739153890738531.fits,0.124369955,0.118324607,0.312239281,0.234031414,0.10524523,0.10052356
587739158720217203.fits,0.425207663,0.508823529,0.311115019,0.386764706,0.207547553,0.294117647
587739166238179605.fits,0.1766835,0.144295302,0.240518867,0.254194631,0.128394634,0.149328859
587739167310807244.fits,0.752289422,0.759636364,0.743261989,0.724,0.737035718,0.742545455
587739295087067245.fits,0.128092534,0.103910016,0.514318774,0.481253348,0.102630824,0.11033744
587739303149568135.fits,0.207189332,0.234750462,0.684081253,0.645101664,0.09599688,0.157116451
587739303681786089.fits,0.212620685,0.14709236,0.167570171,0.118586089,0.087668287,0.078677309
587739303685718126.fits,0.394968082,0.292277615,0.306298506,0.260997067,0.142680156,0.202346041
587739304213217330.fits,0.560055143,0.646990064,0.70311482,0.731735827,0.485494096,0.623611923
587739304216035436.fits,0.298108346,0.31292517,0.25189139,0.234693878,0.081003743,0.149659864
587739304218460306.fits,0.22703621,0.171052632,0.258051427,0.199561404,0.115112116,0.162280702
587739304750088309.fits,0.189594774,0.138545953,0.592181678,0.517146776,0.079098486,0.091906722
587739304752054391.fits,0.145987964,0.162540366,0.17040939,0.141011841,0.134766007,0.129171152
587739304754741387.fits,0.199735889,0.162393162,0.251968135,0.288461538,0.078807437,0.158119658
587739304755986527.fits,0.273636461,0.275,0.555023753,0.5703125,0.184555488,0.203125
587739305286369348.fits,0.1424123,0.108127208,0.142764699,0.13745583,0.064642631,0.060777385
587739305290563622.fits,0.22842669,0.298094653,0.21124583,0.256914567,0.201087923,0.251382913
587739305291808941.fits,0.113083266,0.152173913,0.486061884,0.492753623,0.111126064,0.117753623
587739376154837537.fits,0.323123595,0.189776358,0.788888582,0.746964856,0.301382146,0.205111821
587739376161128661.fits,0.256770774,0.236062718,0.324424624,0.286149826,0.153627774,0.173344948
587739376163160250.fits,0.292055299,0.243542435,0.250238199,0.199261993,0.150428393,0.121771218
587739376165257403.fits,0.26231921,0.216019417,0.620124818,0.637742718,0.094163016,0.123786408
587739376171942023.fits,0.161493495,0.141585761,0.436323231,0.409385113,0.095395827,0.1302589
587739376701603999.fits,0.272690896,0.199367089,0.42193956,0.455696203,0.078825873,0.14556962
587739376706977865.fits,0.150946615,0.169635941,0.317981692,0.355538342,0.136333609,0.158791634
587739376708092021.fits,0.239030938,0.194630872,0.524521146,0.510067114,0.060029888,0.100671141
587739379917520976.fits,0.127406268,0.114617446,0.495297901,0.476778803,0.07500317,0.087526049
587739379920208077.fits,0.228217654,0.205004812,0.208634362,0.208854668,0.165094164,0.214629451
587739380461404399.fits,0.290823543,0.273348519,0.253661634,0.216400911,0.187928297,0.22095672
587739380985430184.fits,0.153971561,0.097201767,0.592295396,0.600883652,0.077182448,0.072164948
587739380992180428.fits,0.191303473,0.151162791,0.461924104,0.415697674,0.105966626,0.098837209
587739381528592549.fits,0.287393008,0.230293663,0.553158034,0.547140649,0.08591851,0.125193199
587739381532066052.fits,0.185142562,0.149651972,0.172029331,0.142691415,0.123891174,0.125290023
587739382063104145.fits,0.408107922,0.495948136,0.338651928,0.320097245,0.33752112,0.324149109
587739384743133434.fits,0.184868359,0.166772353,0.486974921,0.537729867,0.093575689,0.138871275
587739385279152218.fits,0.864913213,0.866909201,0.863563488,0.883659239,0.837431854,0.854630893
587739405706264639.fits,0.142469154,0.153498871,0.329343436,0.341986456,0.09113713,0.108352144
587739405706395908.fits,0.219758573,0.123993559,0.15825314,0.106280193,0.078992863,0.114331723
587739406261092632.fits,0.184783696,0.123695976,0.213318055,0.269746647,0.071628426,0.067064083
587739406756217278.fits,0.399561147,0.433649289,0.524037452,0.483412322,0.29114113,0.372037915
587739406781776017.fits,0.150246928,0.085638999,0.142807493,0.134387352,0.072002839,0.106719368
587739406793637929.fits,0.168724923,0.157723577,0.268726226,0.143089431,0.095174822,0.138211382
587739406795341869.fits,0.814406632,0.788783208,0.88856858,0.885208265,0.776228653,0.761233191
587739406801961158.fits,0.250044,0.227332457,0.654221528,0.632063075,0.223647929,0.208935611
587739406805762069.fits,0.628700053,0.629647397,0.654376095,0.64835692,0.594040251,0.581994083
587739407293612363.fits,0.214849577,0.178671656,0.399292614,0.416276894,0.132205807,0.133769878
587739407301935235.fits,0.230611358,0.165202109,0.293047689,0.251318102,0.110473629,0.099297012
587739407302197375.fits,0.136801181,0.122137405,0.169095905,0.227099237,0.091710435,0.080152672
587739407326249101.fits,0.212488019,0.129251701,0.277195042,0.238095238,0.073284728,0.142857143
587739407326380155.fits,0.221629959,0.262206148,0.213187999,0.226039783,0.076118218,0.175406872
587739407326576836.fits,0.196586115,0.188908146,0.458408389,0.452339688,0.069428698,0.119584055
587739407335948456.fits,0.246347117,0.256097561,0.381868651,0.359756098,0.124040635,0.231707317
587739407337914579.fits,0.185670499,0.153764581,0.337207167,0.346765642,0.098731246,0.104984093
587739407835988201.fits,0.290069187,0.286075949,0.219229156,0.237974684,0.09191418,0.144303797
587739407851716812.fits,0.263462199,0.175230567,0.512469965,0.455862978,0.105557582,0.106719368
587739408383606849.fits,0.549988552,0.419622294,0.532711946,0.393367112,0.42222731,0.28235836
587739408389308533.fits,0.216207106,0.183553598,0.204427815,0.248164464,0.112039971,0.148311307
587739408408707222.fits,0.123615752,0.125222552,0.194678978,0.21305638,0.083878624,0.10504451
587739457759215793.fits,0.239467619,0.172236504,0.538772035,0.537275064,0.109810843,0.146529563
587739457763737821.fits,0.239535009,0.192346425,0.291362619,0.255790534,0.077020837,0.109768379
587739458294841468.fits,0.107487813,0.065111759,0.309784416,0.324101069,0.06400068,0.070942663
587739458301460627.fits,0.158548632,0.089253188,0.12945371,0.103825137,0.110419888,0.092896175
587739458832826518.fits,0.390092896,0.286956522,0.799315385,0.791304348,0.089594294,0.115942029
587739458837938315.fits,0.202698575,0.185076811,0.324345914,0.280907096,0.16256566,0.136795903
587739459372122316.fits,0.19535006,0.15451895,0.157501186,0.144314869,0.097742337,0.148688047
587739504474259580.fits,0.267072712,0.193729003,0.472479934,0.462486002,0.181663715,0.131019037
587739504478126208.fits,0.245292855,0.214217099,0.199592753,0.21037464,0.095121343,0.137367915
587739505006215206.fits,0.138136668,0.125028888,0.583559699,0.553963485,0.103306808,0.11254911
587739505010737255.fits,0.153456111,0.173109244,0.197491296,0.233613445,0.079429757,0.105882353
587739505012310079.fits,0.439028588,0.338167939,0.440559166,0.301908397,0.420171194,0.279389313
587739505012506701.fits,0.1789306,0.186115214,0.540830895,0.570162482,0.118677897,0.147710487
587739505549312151.fits,0.179829295,0.149584488,0.20015043,0.216066482,0.101814971,0.109418283
587739505549312164.fits,0.186545422,0.179229481,0.383377639,0.313232831,0.132109774,0.169179229
587739506625019969.fits,0.162630042,0.111492281,0.301988843,0.291595197,0.054873419,0.090909091
587739507151274008.fits,0.660480144,0.56374808,0.753966667,0.690860215,0.594752068,0.493087558
587739507159990339.fits,0.368979065,0.435501654,0.611490232,0.676957001,0.329966094,0.439911797
587739507160187002.fits,0.100599001,0.068067829,0.518343036,0.463816575,0.076311592,0.075232864
587739607549018227.fits,0.809444204,0.837037037,0.817621224,0.797222222,0.743943901,0.810185185
587739607555571748.fits,0.212120814,0.197421434,0.183724278,0.183722804,0.103500781,0.182917002
587739607564353665.fits,0.233229981,0.185289958,0.448319559,0.424328147,0.090545932,0.13437058
587739608627478641.fits,0.213104375,0.172619048,0.3662812,0.363095238,0.070537317,0.113095238
587739608628461665.fits,0.175561672,0.133577615,0.205380727,0.206029314,0.156577837,0.144570286
587739608638161050.fits,0.180255326,0.155555556,0.422894143,0.448484848,0.067660353,0.117171717
587739609157599253.fits,0.136397255,0.13255814,0.307294666,0.304069767,0.107967182,0.120930233
587739609170182345.fits,0.259821864,0.191489362,0.43033681,0.446808511,0.080318329,0.118541033
587739609175031857.fits,0.788812706,0.619667671,0.70459742,0.504712856,0.730623411,0.537071227
587739609176998109.fits,0.140410866,0.156076496,0.112658038,0.123997532,0.088909757,0.14127082
587739609699844211.fits,0.292628645,0.251603706,0.588666912,0.555238774,0.137172196,0.161796151
587739609702924373.fits,0.455505331,0.408099688,0.540774223,0.595015576,0.294865554,0.38317757
587739609708167272.fits,0.164476962,0.128386337,0.599691546,0.650176678,0.087544595,0.137809187
587739609713737789.fits,0.155858098,0.1315647,0.435960982,0.448294532,0.117886918,0.129399025
587739629559152806.fits,0.161524456,0.111111111,0.285097117,0.307539683,0.071892885,0.056878307
587739630095106139.fits,0.227271733,0.195652174,0.171968046,0.15,0.069090432,0.143478261
587739646199660691.fits,0.270882165,0.320623917,0.255850234,0.324090121,0.241863468,0.370883882
587739646740660284.fits,0.218537589,0.220930233,0.251523525,0.188953488,0.10373224,0.130813953
587739646742429736.fits,0.201185264,0.131034483,0.286462766,0.248275862,0.054963037,0.086896552
587739646745051267.fits,0.257382893,0.19858156,0.305242722,0.283687943,0.07766036,0.063829787
587739647273271463.fits,0.137241085,0.078369906,0.189017418,0.154545455,0.097608476,0.082131661
587739647282053260.fits,0.228306781,0.172749392,0.283076573,0.248175182,0.105219342,0.172749392
587739648355074222.fits,0.152781352,0.182217344,0.150176167,0.178100988,0.122698679,0.156421515
587739648355205227.fits,0.280410304,0.198473282,0.503497609,0.484732824,0.125520592,0.187022901
587739651029926014.fits,0.1741214,0.15629742,0.257476377,0.18892261,0.145514539,0.188163885
587739651034055013.fits,0.327154262,0.376190476,0.388160666,0.389285714,0.150950045,0.204761905
587739651571450068.fits,0.231180925,0.134799235,0.453978827,0.350382409,0.083915193,0.118546845
587739706336084154.fits,0.27703901,0.282275711,0.243840152,0.288840263,0.075653663,0.13785558
587739706341458110.fits,0.381960438,0.409415121,0.337446388,0.356633381,0.30369889,0.355206847
587739706876690605.fits,0.233455597,0.126126126,0.230135282,0.108108108,0.071272421,0.094594595
587739706878132325.fits,0.148373932,0.103072983,0.417530225,0.461587708,0.097077567,0.080665813
587739706878328986.fits,0.230936412,0.185354691,0.254809775,0.254004577,0.081840859,0.107551487
587739707409432643.fits,0.224825251,0.171861086,0.302824421,0.336598397,0.145161366,0.171861086
587739707411529908.fits,0.110623102,0.09006004,0.529763949,0.504336224,0.078346516,0.086057372
587739707421491323.fits,0.211650176,0.210752688,0.172919947,0.183870968,0.110914444,0.184946237
587739707943878792.fits,0.144318735,0.086157615,0.535741827,0.552470396,0.108474597,0.108207432
587739707945517251.fits,0.173205113,0.157662624,0.258620766,0.302646086,0.087245185,0.106945976
587739707948990522.fits,0.409576955,0.377582418,0.589484911,0.462417582,0.405490825,0.358241758
587739707953774787.fits,0.158080638,0.137724551,0.278628962,0.225548902,0.08506505,0.100998004
587739707957051710.fits,0.209553699,0.185104053,0.309086852,0.377875137,0.125984914,0.08652793
587739709015130219.fits,0.360471433,0.281767956,0.667659433,0.672191529,0.134675253,0.182320442
587739709017292916.fits,0.138561631,0.149046794,0.214857045,0.204506066,0.135058846,0.187175043
587739709017292938.fits,0.153457676,0.104263402,0.123897445,0.110173069,0.083823128,0.07893626
587739719224590447.fits,0.21853695,0.190615836,0.512698396,0.546920821,0.117664578,0.137829912
587739719753728151.fits,0.240994555,0.201024328,0.22014688,0.220230474,0.112143526,0.116517286
587739719756742752.fits,0.270372505,0.275334608,0.223246506,0.207456979,0.143805536,0.149139579
587739719765721193.fits,0.090824951,0.095932464,0.325457148,0.320030698,0.055983862,0.069838833
587739719767228559.fits,0.512891186,0.510306059,0.403214299,0.372267333,0.358052238,0.357901312
587739720298332289.fits,0.228261211,0.154255319,0.243433179,0.146276596,0.068468945,0.154255319
587739720299512029.fits,0.176307701,0.161220044,0.198737675,0.194989107,0.098244238,0.117647059
587739720827797608.fits,0.1183366,0.076005025,0.105467639,0.091708543,0.077370968,0.072236181
587739720829304960.fits,0.171154718,0.134378499,0.18187912,0.159294513,0.107935537,0.104143337
587739720832581808.fits,0.407961479,0.315005727,0.502111462,0.41580756,0.367312766,0.356242841
587739720834678935.fits,0.208216235,0.11,0.435804634,0.342,0.082421027,0.152
587739720835399813.fits,0.191454085,0.189589548,0.301285988,0.261804341,0.176644815,0.137743031
587739720846409933.fits,0.186631651,0.131818182,0.150727927,0.122727273,0.070724632,0.102272727
587739720846934450.fits,0.820351947,0.76654107,0.608251733,0.539110776,0.769717598,0.709118312
587739721366634605.fits,0.145716074,0.143255295,0.176989668,0.207079153,0.092980266,0.105908584
587739721368010884.fits,0.163579997,0.191620456,0.346648992,0.351201479,0.126866743,0.12754159
587739721371680877.fits,0.259745242,0.2109375,0.233468347,0.23046875,0.075863392,0.09375
587739721378824418.fits,0.294974362,0.292610837,0.284191245,0.276847291,0.160844781,0.209852217
587739721901211734.fits,0.288596147,0.222520107,0.202334552,0.1769437,0.069603489,0.104557641
587739721906258085.fits,0.178368826,0.191510365,0.159732545,0.183613031,0.107230612,0.157946693
587739809415692412.fits,0.360278212,0.301886792,0.44637814,0.425876011,0.222539358,0.277628032
587739809418969174.fits,0.477391681,0.434406913,0.551940953,0.512175962,0.469613269,0.437549097
587739809946468493.fits,0.550781392,0.587564767,0.619572516,0.675129534,0.550781392,0.587564767
587739809963180352.fits,0.227381917,0.13190184,0.243600324,0.242331288,0.082727876,0.110429448
587739810488779052.fits,0.145652711,0.124733929,0.181368797,0.164325245,0.085484401,0.123031077
587739810489958786.fits,0.185720434,0.089481947,0.202548898,0.135007849,0.13146191,0.10989011
587739810491203705.fits,0.143628391,0.101662157,0.19639857,0.204483958,0.112907269,0.103981446
587739810492645657.fits,0.371521072,0.264541833,0.344338624,0.237848606,0.330680825,0.271713147
587739810498674901.fits,0.212742165,0.163768929,0.232316126,0.236960179,0.170413071,0.171620864
587739811020537945.fits,0.201343615,0.196517413,0.228663941,0.27238806,0.066778715,0.10199005
587739811022241874.fits,0.15703672,0.151975684,0.326974031,0.393617021,0.117773722,0.158054711
587739811025780890.fits,0.289298047,0.297925311,0.273490508,0.278008299,0.209387544,0.233195021
587739811026370830.fits,0.332032075,0.328700486,0.279646213,0.263377345,0.230904079,0.255038221
587739811030761519.fits,0.887020038,0.897021058,0.895200699,0.900873138,0.875008185,0.893682589
587739811036987918.fits,0.220823905,0.212224109,0.187131601,0.169779287,0.097538101,0.137521222
587739811567435903.fits,0.113116941,0.125567813,0.221712601,0.215606749,0.083913121,0.105451006
587739811569008886.fits,0.176549049,0.170028818,0.605988394,0.572526417,0.106832202,0.145052834
587739814246547893.fits,0.188131865,0.095890411,0.327331816,0.342465753,0.111798386,0.182648402
587739814779158754.fits,0.171536156,0.208333333,0.240664014,0.274621212,0.087873293,0.164772727
587739815315964115.fits,0.649690076,0.621523028,0.893145427,0.910624715,0.595409221,0.603283174
587739815317864487.fits,0.137045843,0.134757959,0.171998909,0.167684256,0.117898376,0.115569123
587739815850606751.fits,0.086708733,0.096894621,0.119191481,0.085355507,0.062251586,0.087052435
587739815851589639.fits,0.185793886,0.145838218,0.380829205,0.369284877,0.130241657,0.152168816
587739815854866672.fits,0.227706627,0.205645161,0.425397837,0.383064516,0.075249554,0.108870968
587739815855325416.fits,0.214330649,0.210810811,0.327969302,0.367567568,0.112091681,0.167567568
587739827128238261.fits,0.201271705,0.192825112,0.560928047,0.590807175,0.092993929,0.098654709
587739827130400940.fits,0.158847881,0.106949646,0.53341554,0.518518519,0.111676002,0.071993342
587739827132170458.fits,0.098816315,0.090725806,0.209913824,0.173387097,0.098816315,0.090725806
587739827139117284.fits,0.208273695,0.147712418,0.441202636,0.420261438,0.134891318,0.121568627
587739827661897842.fits,0.113596795,0.115761053,0.160538125,0.155923051,0.092618732,0.104286196
587739827671335085.fits,0.371585771,0.284974093,0.759393567,0.801381693,0.127768728,0.191709845
587739827674022085.fits,0.630159087,0.586885246,0.629566121,0.564344262,0.621607134,0.630327869
587739827676578075.fits,0.2376859,0.103087389,0.617352748,0.591836735,0.140296615,0.15018315
587739827676971301.fits,0.170032927,0.113951012,0.710520023,0.659211928,0.09845851,0.156549521
587739828205977788.fits,0.297669729,0.335044929,0.445682175,0.494223363,0.179618276,0.229781772
587739828206633225.fits,0.200619469,0.120315582,0.186401209,0.130177515,0.073863012,0.147928994
587739828207550647.fits,0.222003594,0.176079734,0.506051488,0.491694352,0.098197348,0.11627907
587739828216201606.fits,0.259409469,0.206349206,0.327884802,0.244444444,0.04642517,0.073015873
587739828738851010.fits,0.215978723,0.235872236,0.180178707,0.191646192,0.094796147,0.135135135
587739828744749268.fits,0.227237078,0.104125737,0.381040428,0.412573674,0.092891913,0.139489194
587739828746780877.fits,0.254284587,0.151515152,0.437458907,0.358585859,0.105752232,0.101010101
587739828749730193.fits,0.19771361,0.160194175,0.590623592,0.613384189,0.073489472,0.082524272
587739829282078729.fits,0.717478687,0.714531726,0.740504142,0.68280567,0.708916656,0.682342032
587739844309025013.fits,0.300402137,0.308542714,0.674576103,0.574874372,0.300402137,0.308542714
587739844314267843.fits,0.192421621,0.122265122,0.195000196,0.136422136,0.085342158,0.124839125
587739844314398956.fits,0.172761469,0.113620325,0.371078605,0.412844037,0.08111021,0.086803105
587739844849565964.fits,0.259640481,0.228276878,0.484043605,0.483063328,0.072674198,0.095729013
587739844850352377.fits,0.15503926,0.12836767,0.313964769,0.260697306,0.10442821,0.105388273
587739844851597540.fits,0.118798995,0.116470588,0.285775893,0.245294118,0.070617194,0.095294118
587739844860445045.fits,0.168057188,0.090211132,0.191729644,0.123389087,0.140387838,0.092953112
587739845388271951.fits,0.256564651,0.194230769,0.500763206,0.425,0.066168705,0.157692308
587739845388533950.fits,0.39631041,0.404805915,0.454360036,0.456561922,0.20938089,0.245841035
587739845389451626.fits,0.331145952,0.223665224,0.459716788,0.424242424,0.131239697,0.142857143
587739845395349825.fits,0.198090485,0.101941748,0.217705381,0.1302589,0.137780707,0.097087379
587739845396988480.fits,0.160672668,0.173173173,0.154566325,0.214214214,0.097042341,0.145145145
587739845918720048.fits,0.240440215,0.201139689,0.255709017,0.199522563,0.236823028,0.200985677
587739845920948374.fits,0.175189386,0.142857143,0.212864105,0.207332491,0.069299625,0.072060683
587739845921210538.fits,0.118052632,0.121679065,0.10812416,0.111317747,0.082765254,0.108926674
587739845927501863.fits,0.14406407,0.093486331,0.306890863,0.139048262,0.100542425,0.068511644
587739846457098444.fits,0.29211029,0.215411559,0.228589818,0.208406305,0.089070675,0.124343257
587741387809620056.fits,0.164296247,0.127795527,0.255462271,0.271565495,0.164296247,0.127795527
587741387811324329.fits,0.278376756,0.310173697,0.241221043,0.263027295,0.165993474,0.29528536
587741389965819991.fits,0.232781537,0.197492163,0.172150763,0.159874608,0.084897194,0.12539185
587741390492008718.fits,0.182523411,0.097318008,0.52579362,0.562452107,0.092312909,0.155555556
587741391569092997.fits,0.23089966,0.238615665,0.626908078,0.636612022,0.106456704,0.098360656
587741391572959521.fits,0.454172861,0.356321839,0.546419818,0.398467433,0.110894577,0.122605364
587741420568117371.fits,0.328366587,0.261744966,0.654111478,0.617449664,0.130150305,0.127516779
587741421099024781.fits,0.177353543,0.119412942,0.224824047,0.168779186,0.136540943,0.110073382
587741421638451429.fits,0.35856699,0.315068493,0.344590664,0.296388543,0.212460842,0.160647572
587741421640548521.fits,0.246449778,0.218085106,0.291845781,0.316489362,0.084971147,0.132978723
587741421640810708.fits,0.184053946,0.107361963,0.425194511,0.411042945,0.110276387,0.144171779
587741422174077197.fits,0.249319675,0.241717791,0.234252828,0.246625767,0.139055789,0.148466258
587741422178664667.fits,0.258252473,0.260377358,0.574451248,0.564779874,0.097098446,0.159748428
587741489290084478.fits,0.159120144,0.118,0.152557106,0.108,0.104929863,0.098
587741489296244943.fits,0.161343655,0.178073305,0.738097413,0.7340253,0.08054881,0.115796302
587741489301749907.fits,0.170172772,0.143375681,0.340713947,0.324410163,0.087910805,0.129764065
587741490356158826.fits,0.193932099,0.160784314,0.401789266,0.326797386,0.140695535,0.166013072
587741490359107704.fits,0.216749743,0.254279749,0.204397718,0.272860125,0.162140605,0.224634656
587741490372280405.fits,0.097289193,0.111714402,0.347747701,0.38591014,0.075317083,0.094068142
587741490372345947.fits,0.255487772,0.205955335,0.304310329,0.270471464,0.072643753,0.101736973
587741490897092756.fits,0.242226652,0.206703911,0.437543892,0.37877095,0.090871074,0.12849162
587741490914263281.fits,0.426314345,0.373040752,0.557686454,0.5830721,0.110172917,0.141065831
587741491437633664.fits,0.153004622,0.207260447,0.194055116,0.229421697,0.135109011,0.188265091
587741491438813257.fits,0.158098819,0.110032362,0.64984554,0.674757282,0.075491563,0.087378641
587741531710816468.fits,0.117347771,0.102615694,0.108748149,0.109993293,0.095256884,0.097250168
587741531718221957.fits,0.133719405,0.143456963,0.166616958,0.158852344,0.074734403,0.1126662
587741532228944252.fits,0.19437676,0.193816885,0.251067182,0.322235434,0.180782783,0.177170036
587741532244213848.fits,0.28854836,0.220338983,0.620346597,0.581113801,0.080925405,0.157384988
587741532251029677.fits,0.258877148,0.267558528,0.196577641,0.197324415,0.102562917,0.113712375
587741532764700775.fits,0.69215636,0.658703072,0.649586257,0.583617747,0.562858675,0.488054608
587741532766142675.fits,0.780512281,0.771726968,0.789999952,0.748974263,0.778894416,0.799328609
587741532767387936.fits,0.248182028,0.245454545,0.220753685,0.196363636,0.140222489,0.132727273
587741532768567611.fits,0.305482305,0.264,0.602804244,0.637333333,0.10526117,0.168
587741532775317632.fits,0.353512702,0.300291545,0.421107791,0.367346939,0.110481586,0.131195335
587741532780691576.fits,0.165643478,0.139917695,0.298778261,0.314814815,0.075226087,0.115226337
587741532791439464.fits,0.151345712,0.174820613,0.129414162,0.150358774,0.100995105,0.13568167
587741532792684593.fits,0.15232358,0.221579961,0.257898021,0.304431599,0.15232358,0.221579961
587741532792881282.fits,0.16183944,0.098621421,0.132634539,0.099681866,0.104945845,0.145281018
587741533313892466.fits,0.264059109,0.249597424,0.502599781,0.491143317,0.067038231,0.114331723
587741533317103850.fits,0.266070746,0.271856287,0.358081676,0.349700599,0.132585193,0.252694611
587741533321625624.fits,0.102346376,0.092825769,0.361334995,0.310980966,0.089158929,0.087554905
587741533325820202.fits,0.236301785,0.104622871,0.302456582,0.187347932,0.145665793,0.165450122
587741533843882201.fits,0.263385722,0.258181818,0.243506926,0.265454545,0.070036406,0.127272727
587741533858824292.fits,0.216487341,0.126745435,0.222247448,0.148227712,0.210797451,0.126745435
587741533860397110.fits,0.206961754,0.210958904,0.399757743,0.436986301,0.097428723,0.120547945
587741534390780021.fits,0.214937366,0.116357504,0.669467935,0.647554806,0.148870721,0.099494098
587741600416792702.fits,0.21475933,0.263466042,0.179406766,0.204918033,0.162338791,0.18735363
587741600423346288.fits,0.191263204,0.186795491,0.374068376,0.3647343,0.129157671,0.138486312
587741600428523631.fits,0.18373798,0.171974522,0.175011953,0.149681529,0.084185571,0.136942675
587741600949469248.fits,0.427839862,0.338541667,0.716352508,0.66796875,0.094550743,0.1328125
587741600952025284.fits,0.193300424,0.152019002,0.624020607,0.589073634,0.089721513,0.109263658
587741600953729119.fits,0.142448401,0.106936416,0.561447747,0.593930636,0.088779082,0.101156069
587741600954187863.fits,0.150457038,0.195952162,0.47813752,0.418583257,0.082188084,0.155473781
587741600954777737.fits,0.180733265,0.118616145,0.216957338,0.207578254,0.062919971,0.07907743
587741600958841023.fits,0.305483974,0.267080745,0.594630113,0.585921325,0.16541057,0.202898551
587741600960741470.fits,0.187938584,0.170395869,0.595508642,0.636833046,0.081142467,0.111876076
587741600963297515.fits,0.298382709,0.318181818,0.322689626,0.304924242,0.113826675,0.185606061
587741601497022750.fits,0.156258384,0.154819864,0.510617511,0.520934761,0.107501354,0.082765336
587741602027339938.fits,0.128263684,0.139240506,0.478076959,0.460970464,0.114671771,0.130801688
587741602027929793.fits,0.18179188,0.179487179,0.151718962,0.16025641,0.084679668,0.128205128
587741602028453991.fits,0.146748556,0.132911392,0.467874697,0.469936709,0.061740928,0.120253165
587741602034548891.fits,0.140569459,0.123442809,0.118646328,0.116647792,0.088266316,0.087202718
587741602037956701.fits,0.139226968,0.147252747,0.577459984,0.546153846,0.106616508,0.125274725
587741602568339580.fits,0.200116204,0.166666667,0.19620619,0.21969697,0.051268902,0.098484848
587741602575614108.fits,0.13147243,0.125884017,0.217829101,0.214049976,0.103406482,0.14097124
587741603105013881.fits,0.420960942,0.305361305,0.327882039,0.284382284,0.094295542,0.072261072
587741707804082193.fits,0.208952966,0.217821782,0.261739364,0.256765677,0.201060109,0.235643564
587741707807555788.fits,0.229780682,0.192913386,0.217877801,0.226377953,0.092762091,0.122047244
587741707810373728.fits,0.214206537,0.209125475,0.224663265,0.240811153,0.082094949,0.089987326
587741708331647121.fits,0.310825039,0.276997113,0.673366667,0.577093359,0.287571237,0.271607315
587741708338200833.fits,0.228117277,0.228070175,0.235167953,0.177631579,0.110785002,0.157894737
587741708340035833.fits,0.126163179,0.125902993,0.469635866,0.455108359,0.09976906,0.132094943
587741708863865180.fits,0.158162464,0.163531114,0.66423054,0.652677279,0.078160162,0.114327062
587741708879921260.fits,0.414238517,0.348571429,0.648242219,0.620714286,0.20146547,0.204285714
587741708885622926.fits,0.136767401,0.134615385,0.11460074,0.106643357,0.074241263,0.11013986
587741709406437553.fits,0.258305835,0.271276596,0.311317625,0.405585106,0.14317821,0.257978723
587741709416792297.fits,0.288794512,0.35042735,0.253147217,0.335042735,0.160994702,0.213675214
587741709420724366.fits,0.15462341,0.165090909,0.269664459,0.301090909,0.05989707,0.069090909
587741709938983181.fits,0.271014169,0.258706468,0.245786726,0.23880597,0.057419836,0.119402985
587741709939245182.fits,0.128950942,0.11023622,0.148475526,0.125328084,0.089049427,0.119422572
587741709939966037.fits,0.140541461,0.13561349,0.221109649,0.224587419,0.087215442,0.107868931
587741709944881307.fits,0.268976496,0.147107438,0.437069538,0.417355372,0.223521054,0.180165289
587741709950451850.fits,0.203299698,0.122977346,0.208959917,0.182847896,0.093966626,0.122977346
587741710492958793.fits,0.221932031,0.167330677,0.162168253,0.161354582,0.0565283,0.111553785
587741721215893606.fits,0.175662118,0.161737523,0.235459343,0.280499076,0.144555796,0.193160813
