Galaxy_name,Asymmetry,Detections
587742550692528412.fits,0.202068781,FALSE
587742551210393789.fits,0.144119462,FALSE
587742551211311142.fits,0.087751272,FALSE
587742551213801499.fits,0.083143495,FALSE
587742551229137494.fits,0.089344483,FALSE
587742551755653343.fits,0.098857934,FALSE
587742551763911003.fits,0.111654124,FALSE
587742566783975631.fits,0.102012083,FALSE
587742566785351833.fits,0.112299536,FALSE
587742566788825241.fits,0.081909085,FALSE
587742567318683841.fits,0.100059827,FALSE
587742567320518884.fits,0.108088687,FALSE
587742568936439853.fits,0.130245401,FALSE
587742568937422971.fits,0.081436476,FALSE
587742571077632153.fits,0.107928253,FALSE
587742571608342627.fits,0.365828863,FALSE
587742572145541361.fits,0.063246277,FALSE
587742572148359257.fits,0.217986816,FALSE
587742572684050476.fits,0.096062119,FALSE
587742575366766798.fits,0.174151625,FALSE
587742575372861561.fits,0.138495364,FALSE
587742575373123742.fits,0.07293789,FALSE
587742575376597163.fits,0.078437599,FALSE
587742575904817237.fits,0.082730367,FALSE
587742575912812556.fits,0.15356739,FALSE
587742575914451048.fits,0.109546391,FALSE
587742576456302783.fits,0.072346815,FALSE
587742576992190583.fits,0.074792832,FALSE
587742577516347410.fits,0.077989014,FALSE
587742577525457035.fits,0.253184,FALSE
587742577531879514.fits,0.0984061,FALSE
587742577534304450.fits,0.238224021,FALSE
587742578054201471.fits,0.11168447,FALSE
587742578067963947.fits,0.096841472,FALSE
587742589331439837.fits,0.12395919,FALSE
587742590404264226.fits,0.100045633,FALSE
587742590404329684.fits,0.097593884,FALSE
587742593085145263.fits,0.325897177,FALSE
587742593085472926.fits,0.069828971,FALSE
587742594157904010.fits,0.053849628,FALSE
587742609727357049.fits,0.06640995,FALSE
587742609728798744.fits,0.168128934,FALSE
587742609729454401.fits,0.099828739,FALSE
587742610801819877.fits,0.119066974,FALSE
587742611338690712.fits,0.082927495,FALSE
587742611347800430.fits,0.130594043,FALSE
587742616172167535.fits,0.144101986,FALSE
587742616175182087.fits,0.321995743,FALSE
587742627981361185.fits,0.088163755,FALSE
587742627993747815.fits,0.06718081,FALSE
587742627994861796.fits,0.079170844,FALSE
587742628523081788.fits,0.221923409,FALSE
587742628524589232.fits,0.132073429,FALSE
587742628533109056.fits,0.078961664,FALSE
587742629056282803.fits,0.04186255,FALSE
587742629069128028.fits,0.1675484,FALSE
587742629070045469.fits,0.370903687,FALSE
587742645165556176.fits,0.101549646,FALSE
587742772941750363.fits,0.276959369,FALSE
587742773486289006.fits,0.075357928,FALSE
587742774030893109.fits,0.173486766,FALSE
587742774031089851.fits,0.155092763,FALSE
587742774549741761.fits,0.102644344,FALSE
587742775088906331.fits,0.09679689,FALSE
587742775092445302.fits,0.087649217,FALSE
587742863136718977.fits,0.166692637,FALSE
587742863674179767.fits,0.052785842,FALSE
587742864204693606.fits,0.088190432,FALSE
587742864215179425.fits,0.102836283,FALSE
587742864741564607.fits,0.115286133,FALSE
587742864741761164.fits,0.112867146,FALSE
587742864745103492.fits,0.193052808,FALSE
587742864746545243.fits,0.0847932,FALSE
587742865282302144.fits,0.204878736,FALSE
587742865816879190.fits,0.12276565,FALSE
587742902325215405.fits,0.130088865,FALSE
587742902326263896.fits,0.108918204,FALSE
587742902864052306.fits,0.117871427,FALSE
587742903936024698.fits,0.117201207,FALSE
587742903938908310.fits,0.352077271,FALSE
587742903940284560.fits,0.088776045,FALSE
587742904475320383.fits,0.215605318,FALSE
587744637488791815.fits,0.376425141,FALSE
587744638565286138.fits,0.278679133,FALSE
587744727686185127.fits,0.067179792,FALSE
587744727687889068.fits,0.080832755,FALSE
587744728224366783.fits,0.100700173,FALSE
587744728224694554.fits,0.090045579,FALSE
587744874250436920.fits,0.317004957,FALSE
587745243090845884.fits,0.063981605,FALSE
587745243093860485.fits,0.083504318,FALSE
587745243624505467.fits,0.104192657,FALSE
587745243631648896.fits,0.182288727,FALSE
587745244160590077.fits,0.099758368,FALSE
587745244693070130.fits,0.121399124,FALSE
587745244695822581.fits,0.107554293,FALSE
587745244698181925.fits,0.139616188,FALSE
587745245234135281.fits,0.297426106,FALSE
587745401997295705.fits,0.23461718,FALSE
587745402004242535.fits,0.079020248,FALSE
587745402004373665.fits,0.058453607,FALSE
587745403068547139.fits,0.088403918,FALSE
587745403070382398.fits,0.121338235,FALSE
587745403077132482.fits,0.199326049,FALSE
587745538907832541.fits,0.087413223,FALSE
587745538908291197.fits,0.181685719,FALSE
587745538909470857.fits,0.147652462,FALSE
587745539431399572.fits,0.169975344,FALSE
587745539444637774.fits,0.06288193,FALSE
587745539445358666.fits,0.053724454,FALSE
587745540513923346.fits,0.106933378,FALSE
587745541045158264.fits,0.215622797,FALSE
587745541057282189.fits,0.291103976,FALSE
587745541057937469.fits,0.098826803,FALSE
587746209447346317.fits,0.085023932,FALSE
588007003630141609.fits,0.315259889,FALSE
588007003631321239.fits,0.093891449,FALSE
588007003631845515.fits,0.09138284,FALSE
588007003645018231.fits,0.114233395,FALSE
588007003649998869.fits,0.17831367,FALSE
588007004165701671.fits,0.330648932,FALSE
588007004187852916.fits,0.08596815,FALSE
588007004716662965.fits,0.07501763,FALSE
588007004718235717.fits,0.098842422,FALSE
588007004719939707.fits,0.064391251,FALSE
588007005234266340.fits,0.098783372,FALSE
588007005238132974.fits,0.136675621,FALSE
588007005263298916.fits,0.112356639,FALSE
588007005264544002.fits,0.099301238,FALSE
588007005265526847.fits,0.097159012,FALSE
588007005768319225.fits,0.362542917,FALSE
588007005782343805.fits,0.104648184,FALSE
588007005791453359.fits,0.062350317,FALSE
588007005798007014.fits,0.091708447,FALSE
588007006313250946.fits,0.120875609,FALSE
588007006326882396.fits,0.057831265,FALSE
588007006334943294.fits,0.28171925,TRUE
588009365862088758.fits,0.059742436,FALSE
588009365862744196.fits,0.069169244,FALSE
588009366402236560.fits,0.088900103,FALSE
588009366935568497.fits,0.092953142,FALSE
588009370684883097.fits,0.080114307,FALSE
588009372299886666.fits,0.140845547,FALSE
588009372300017749.fits,0.059536011,FALSE
588009372835315787.fits,0.117083083,FALSE
588009372839510211.fits,0.115807985,FALSE
588010136265752821.fits,0.103940921,FALSE
588010136802885830.fits,0.089272684,FALSE
588010137343099058.fits,0.07102599,FALSE
588010358012444893.fits,0.106370927,FALSE
588010358538895516.fits,0.062531011,FALSE
588010358539944252.fits,0.109226849,FALSE
588010358544597113.fits,0.1494416,FALSE
588010358545187046.fits,0.089503564,FALSE
588010359076159678.fits,0.168173576,FALSE
588010359078125743.fits,0.062756134,FALSE
588010359079502005.fits,0.121384035,FALSE
588010359080288399.fits,0.069856449,FALSE
588010359086448779.fits,0.154696506,FALSE
588010359608377555.fits,0.150423149,FALSE
588010359622861026.fits,0.103020359,FALSE
588010359624237268.fits,0.085492892,FALSE
588010359625023631.fits,0.10672835,FALSE
588010360161567006.fits,0.099797217,FALSE
588010360689524889.fits,0.23599458,FALSE
588010360690770104.fits,0.249282441,FALSE
588010360696012978.fits,0.091743746,FALSE
588010877684744309.fits,0.08160366,FALSE
588010877687300220.fits,0.072580106,FALSE
588010877696475315.fits,0.088145407,FALSE
588010878218666078.fits,0.128261774,FALSE
588010878221484140.fits,0.069098685,FALSE
588010878763008141.fits,0.072790786,FALSE
588010878763860076.fits,0.084753933,FALSE
588010878764646573.fits,0.160259823,FALSE
588010878766022725.fits,0.183646066,FALSE
588010878766219439.fits,0.103790444,FALSE
588010879293784198.fits,0.104236744,FALSE
588010879297126516.fits,0.058184101,FALSE
588010879297257569.fits,0.117987759,FALSE
588010879301648505.fits,0.104301785,FALSE
588010879308791978.fits,0.138030124,FALSE
588010879835308154.fits,0.137722304,FALSE
588010879844548804.fits,0.100890924,FALSE
588010879845007598.fits,0.073154558,FALSE
588010879846056174.fits,0.180145038,FALSE
588010880377421940.fits,0.082149649,FALSE
588010880377487487.fits,0.098361102,FALSE
588011123043336306.fits,0.069471826,FALSE
588011123044057125.fits,0.083476027,FALSE
588011123045236854.fits,0.111413313,FALSE
588011123577847951.fits,0.17382877,FALSE
588011124113211487.fits,0.12317074,FALSE
588011124651589826.fits,0.079265623,FALSE
588011125189836923.fits,0.108314111,FALSE
588011125194621026.fits,0.18849211,FALSE
588011216987553917.fits,0.162463078,FALSE
588011217523572887.fits,0.102982114,FALSE
588011218064048312.fits,0.112306258,FALSE
588011218597904558.fits,0.080226711,FALSE
588011218599215350.fits,0.123339642,FALSE
588011218605834437.fits,0.08637226,FALSE
588011219137134783.fits,0.137741943,FALSE
588013382184075722.fits,0.120956814,FALSE
588013382203015171.fits,0.085759566,FALSE
588013382209765508.fits,0.108014135,FALSE
588013382727958540.fits,0.385288512,FALSE
588013382747160771.fits,0.075402832,FALSE
588013383276822743.fits,0.078742107,FALSE
588013383279509664.fits,0.046442236,FALSE
588013383281082509.fits,0.099083482,FALSE
588013383812907135.fits,0.149316933,FALSE
588013383814611078.fits,0.098629555,FALSE
588013383816183862.fits,0.065401846,FALSE
588013383817429158.fits,0.072060725,FALSE
588013383817560217.fits,0.087372292,FALSE
588013384338833591.fits,0.121133129,FALSE
588013384344010786.fits,0.052357757,FALSE
588013384352989295.fits,0.075782224,FALSE
588013384356724854.fits,0.076609537,FALSE
588015508196753490.fits,0.119497149,FALSE
588015508199899287.fits,0.085900179,FALSE
588015508207304827.fits,0.08129925,FALSE
588015508212220022.fits,0.207249776,FALSE
588015508215496859.fits,0.086525896,FALSE
588015508726743153.fits,0.124669006,FALSE
588015508732772465.fits,0.119867131,FALSE
588015508732838032.fits,0.104414136,FALSE
588015508738801743.fits,0.170348609,FALSE
588015508746076285.fits,0.062686736,FALSE
588015508994588857.fits,0.105495603,FALSE
588015509282226323.fits,0.091134361,FALSE
588015509289631969.fits,0.195427891,FALSE
588015509806776450.fits,0.116375505,FALSE
588015509807431861.fits,0.110861498,FALSE
588016840167522730.fits,0.082570191,FALSE
588016840704393547.fits,0.188707701,FALSE
588016841248276724.fits,0.105612765,FALSE
588016841248604399.fits,0.131264747,FALSE
588016878294859908.fits,0.230125269,FALSE
588016878830354651.fits,0.090495094,FALSE
588016879366308038.fits,0.108205163,FALSE
588016890639941781.fits,0.297987349,FALSE
588016890640269474.fits,0.085603641,FALSE
588016891171831956.fits,0.132609661,FALSE
588016891176091778.fits,0.088776908,FALSE
588016891708113000.fits,0.153579337,FALSE
588016891708833895.fits,0.101406132,FALSE
588016892244197456.fits,0.074262777,FALSE
588017109688909902.fits,0.124893749,FALSE
588017110217523309.fits,0.109319799,FALSE
588017110751772744.fits,0.087072693,FALSE
588017110757277811.fits,0.145718657,FALSE
588017111288447117.fits,0.093397238,FALSE
588017111288578220.fits,0.084543105,FALSE
588017111289430072.fits,0.116981901,FALSE
588017111292706914.fits,0.10030743,FALSE
588017111294345308.fits,0.116505299,FALSE
588017111826432186.fits,0.061010444,FALSE
588017111833182222.fits,0.058230473,FALSE
588017112367104063.fits,0.080892547,FALSE
588017114515177534.fits,0.062758715,FALSE
588017114521075937.fits,0.136290662,FALSE
588017115051524208.fits,0.067141648,FALSE
588017115051589686.fits,0.092784815,FALSE
588017115051917324.fits,0.086801508,FALSE
588017115057684613.fits,0.300829616,FALSE
588017115587608679.fits,0.107973046,FALSE
588017115591737489.fits,0.063801856,FALSE
588017115595014345.fits,0.105875591,FALSE
588017115595604107.fits,0.108969279,FALSE
588017116131164255.fits,0.092174309,FALSE
588017116664365198.fits,0.110276089,FALSE
588017565488447550.fits,0.129468887,FALSE
588017565490872473.fits,0.210984939,FALSE
588017566021124198.fits,0.081983078,FALSE
588017566022238372.fits,0.07909166,FALSE
588017566027677853.fits,0.120467825,FALSE
588017567097356415.fits,0.099948188,FALSE
588017567633768573.fits,0.095976814,FALSE
588017567636258910.fits,0.338374345,FALSE
588017570314518696.fits,0.083986525,FALSE
588017570853748937.fits,0.116806673,FALSE
588017571384721581.fits,0.129675942,FALSE
588017571384852578.fits,0.104119685,FALSE
588017571387211956.fits,0.052455439,FALSE
588017603603988578.fits,0.07802919,FALSE
588017603608313996.fits,0.170405096,FALSE
588017604147937387.fits,0.068943841,FALSE
588017604157243530.fits,0.099382726,FALSE
588017604161831100.fits,0.08847431,FALSE
588017604674977955.fits,0.062267155,FALSE
588017604677664923.fits,0.099388273,FALSE
588017604693721165.fits,0.170952937,FALSE
588017605215649949.fits,0.087954392,FALSE
588017605223776370.fits,0.054768386,FALSE
588017605748392047.fits,0.074871051,FALSE
588017605752520796.fits,0.079645944,FALSE
588017606285983750.fits,0.049056175,FALSE
588017606289588389.fits,0.105658895,FALSE
588017606293323874.fits,0.06757772,FALSE
588017606302761090.fits,0.082884055,FALSE
588017606302826559.fits,0.09861568,FALSE
588017625072730282.fits,0.120617337,FALSE
588017625083609184.fits,0.092202434,FALSE
588017625085182110.fits,0.059587136,FALSE
588017625610780887.fits,0.105488007,FALSE
588017625621004435.fits,0.123122739,FALSE
588017626150928602.fits,0.102406648,FALSE
588017626169344171.fits,0.156761247,FALSE
588017626682949776.fits,0.169189787,FALSE
588017626685505583.fits,0.078123592,FALSE
588017626692714604.fits,0.112326944,FALSE
588017627223425169.fits,0.071013123,FALSE
588017627223556178.fits,0.054822665,FALSE
588017627231158434.fits,0.096853622,FALSE
588017627235287205.fits,0.106357119,FALSE
588017627757543593.fits,0.128760909,FALSE
588017627758919769.fits,0.083275456,FALSE
588017627766653046.fits,0.197646892,FALSE
588017627768684647.fits,0.060588247,FALSE
588017627771961450.fits,0.082967087,FALSE
588017627772158127.fits,0.067844194,FALSE
588017702384435399.fits,0.193070201,FALSE
588017702390005857.fits,0.099963326,FALSE
588017702391906417.fits,0.095650395,FALSE
588017702392954900.fits,0.119300029,FALSE
588017702396952708.fits,0.106793117,FALSE
588017702400491649.fits,0.156343336,FALSE
588017702414188798.fits,0.118945301,FALSE
588017702921175136.fits,0.123060962,FALSE
588017702925500539.fits,0.062517596,FALSE
588017702930153521.fits,0.127976409,FALSE
588017702940311684.fits,0.074638732,FALSE
588017702949486762.fits,0.10477464,FALSE
588017702952304852.fits,0.062537686,FALSE
588017703456538681.fits,0.078809463,FALSE
588017703466238157.fits,0.291796421,FALSE
588017703471611920.fits,0.215849642,FALSE
588017703484391495.fits,0.231321484,FALSE
588017703489241100.fits,0.328456893,FALSE
588017703996817501.fits,0.110448845,FALSE
588017703997079610.fits,0.083611996,FALSE
588017703997866013.fits,0.3841503,FALSE
588017704003633245.fits,0.239617354,FALSE
588017704016216197.fits,0.152833069,FALSE
588017704530804793.fits,0.120986949,FALSE
588017704540373069.fits,0.077661593,FALSE
588017704549089376.fits,0.100391375,FALSE
588017704549548095.fits,0.185776035,FALSE
588017704551645362.fits,0.110533347,FALSE
588017704551841912.fits,0.08464763,FALSE
588017704559640742.fits,0.07501716,FALSE
588017705080586385.fits,0.100729115,FALSE
588017711514255530.fits,0.09975247,FALSE
588017711515500653.fits,0.061731414,FALSE
588017712052109500.fits,0.086037435,FALSE
588017712582819979.fits,0.120402152,FALSE
588017713657807056.fits,0.093461036,FALSE
588017719568236699.fits,0.100034271,FALSE
588017719570399351.fits,0.072410131,FALSE
588017719575052391.fits,0.091832246,FALSE
588017720102354991.fits,0.231448441,FALSE
588017720102551720.fits,0.100795408,FALSE
588017720104321142.fits,0.127795066,FALSE
588017720639684734.fits,0.066975323,FALSE
588017721175769165.fits,0.079898687,FALSE
588017721181929612.fits,0.060512806,FALSE
588017721184485514.fits,0.061661576,FALSE
588017721713623145.fits,0.101795182,FALSE
588017721717555368.fits,0.077322814,FALSE
588017722251083878.fits,0.091655938,FALSE
588017722251280519.fits,0.19760915,FALSE
588017722257768584.fits,0.084363874,FALSE
588017722261700731.fits,0.083028971,FALSE
588017723860975671.fits,0.12180201,FALSE
588017723862614029.fits,0.066641103,FALSE
588017723865694370.fits,0.093056309,FALSE
588017723866874033.fits,0.101845158,FALSE
588017724401516747.fits,0.163717851,FALSE
588017724934062290.fits,0.088792218,FALSE
588017724941795541.fits,0.081150188,FALSE
588017725468049524.fits,0.071407287,FALSE
588017725477748910.fits,0.120557778,FALSE
588017725480108223.fits,0.210805695,FALSE
588017725482991918.fits,0.070409525,FALSE
588017725483581572.fits,0.072656502,FALSE
588017725483909333.fits,0.105778953,FALSE
588017726007476348.fits,0.085577377,FALSE
588017726017503404.fits,0.073695528,FALSE
588017726018224245.fits,0.11222674,FALSE
588017726545199274.fits,0.063036418,FALSE
588017726549917849.fits,0.06647434,FALSE
588017726553653335.fits,0.101168685,FALSE
588017728150962244.fits,0.070608182,FALSE
588017728689209452.fits,0.092016327,FALSE
588017729229357171.fits,0.129793705,FALSE
588017729766752408.fits,0.119053035,FALSE
588017730839642236.fits,0.212061084,FALSE
588017947198423149.fits,0.105291524,FALSE
588017947198554203.fits,0.176747683,FALSE
588017947205369958.fits,0.087260601,FALSE
588017947208908881.fits,0.129429185,FALSE
588017947209760850.fits,0.083565567,FALSE
588017947737325734.fits,0.067769104,FALSE
588017947742896223.fits,0.105790488,FALSE
588017947751088273.fits,0.080329497,FALSE
588017947754496215.fits,0.063734312,FALSE
588017948273606840.fits,0.070806936,FALSE
588017948275638424.fits,0.1346237,FALSE
588017948278587572.fits,0.09979458,FALSE
588017948278587579.fits,0.132628192,FALSE
588017948292022413.fits,0.123651001,FALSE
588017948825419954.fits,0.118244195,FALSE
588017948828827812.fits,0.325301087,FALSE
588017948830531677.fits,0.083354062,FALSE
588017949884416068.fits,0.162191067,FALSE
588017977290653799.fits,0.074944268,FALSE
588017977806422121.fits,0.146814902,FALSE
588017977839452422.fits,0.074723042,FALSE
588017977842204926.fits,0.098231549,FALSE
588017978337460351.fits,0.091174339,FALSE
588017978346831995.fits,0.117636517,FALSE
588017978349584489.fits,0.187729281,FALSE
588017978367803503.fits,0.291572307,FALSE
588017978369507504.fits,0.096648537,FALSE
588017978373308664.fits,0.074074827,FALSE
588017978376651049.fits,0.127703679,FALSE
588017978377633888.fits,0.375639111,FALSE
588017978381500758.fits,0.153935905,FALSE
588017978884227183.fits,0.095217484,FALSE
588017978896220254.fits,0.088712443,FALSE
588017978899038393.fits,0.187667205,FALSE
588017978904739973.fits,0.122039219,FALSE
588017978907230436.fits,0.072492898,FALSE
588017978914111690.fits,0.151665273,FALSE
588017978917323229.fits,0.121493608,FALSE
588017979434270959.fits,0.163122433,FALSE
588017979449147591.fits,0.090059684,FALSE
588017979951939715.fits,0.121066416,FALSE
588017979953578148.fits,0.05868552,FALSE
588017979953709218.fits,0.09726784,FALSE
588017979957051419.fits,0.07849951,FALSE
588017979958034601.fits,0.162166201,FALSE
588017979971993701.fits,0.118354391,FALSE
588017979974680640.fits,0.064332399,FALSE
588017979983200421.fits,0.082625492,FALSE
588017990157336694.fits,0.104415449,FALSE
588017990693486741.fits,0.138022275,FALSE
588017990696501418.fits,0.10172813,FALSE
588017990703251464.fits,0.253703398,FALSE
588017990705152459.fits,0.080632768,FALSE
588017991224197176.fits,0.082356894,FALSE
588017991238811954.fits,0.078278135,FALSE
588017991239794937.fits,0.152249373,FALSE
588017991759167577.fits,0.077529994,FALSE
588017991769391270.fits,0.080046349,FALSE
588017991773651250.fits,0.072943552,FALSE
588017991774961851.fits,0.118794664,FALSE
588017991775092963.fits,0.083209498,FALSE
588017991778107659.fits,0.091804945,FALSE
588017991778107731.fits,0.094660166,FALSE
588017992295645310.fits,0.107509959,FALSE
588017992311439653.fits,0.201707442,FALSE
588018055118520531.fits,0.099580288,FALSE
588018055123763362.fits,0.103551351,FALSE
588018055668302421.fits,0.088884207,FALSE
588018056186888265.fits,0.151034884,FALSE
588018056193048786.fits,0.083963976,FALSE
588018056195866942.fits,0.118170097,FALSE
588018090542039254.fits,0.075908846,FALSE
588018090544070888.fits,0.09262913,FALSE
588018091082252625.fits,0.10807168,FALSE
588018252680855733.fits,0.112050043,FALSE
588018253752041573.fits,0.079941746,FALSE
588018253756170459.fits,0.086997893,FALSE
588018254287667489.fits,0.163075761,FALSE
588018254302544213.fits,0.090949657,FALSE
588018254824800354.fits,0.097220705,FALSE
588018254825652302.fits,0.09208293,FALSE
588018254828994711.fits,0.067863648,FALSE
588018254829060174.fits,0.103141258,FALSE
588018254830960781.fits,0.082713226,FALSE
588023045869666421.fits,0.141920612,FALSE
588023046399459554.fits,0.387248389,FALSE
588023046406209714.fits,0.251068122,FALSE
588023046942687425.fits,0.085500277,FALSE
588023047483490508.fits,0.079149571,FALSE
588023048019443861.fits,0.106084091,FALSE
588023239131726032.fits,0.074065946,FALSE
588023239131922649.fits,0.187766348,FALSE
588023240207040764.fits,0.164988797,FALSE
588023240207237261.fits,0.101609997,FALSE
588023240208875735.fits,0.094450695,FALSE
588023668091781226.fits,0.132868073,FALSE
588023669709406236.fits,0.099766214,FALSE
588023669713141860.fits,0.056243213,FALSE
588023721246720248.fits,0.083955372,FALSE
588023721781035119.fits,0.107599216,FALSE
588295840712097901.fits,0.08499537,FALSE
588295841247461523.fits,0.088482364,FALSE
588295841247723639.fits,0.086737028,FALSE
588295841251000398.fits,0.097640599,FALSE
588295841784398040.fits,0.110299435,FALSE
588295841786495168.fits,0.205091207,FALSE
588295842853421179.fits,0.090530633,FALSE
588297863109476450.fits,0.078856903,FALSE
588297863645626503.fits,0.083422928,FALSE
588297864185905242.fits,0.151449462,FALSE
588297864712094005.fits,0.140194401,FALSE
588297864712290637.fits,0.0644941,FALSE
588297865252634783.fits,0.114661424,FALSE
588297865261547602.fits,0.104618489,FALSE
588297865264562335.fits,0.084351846,FALSE
588297865264693363.fits,0.090934493,FALSE
588298661965004954.fits,0.094848009,FALSE
588298661965529232.fits,0.149589621,FALSE
588298661972803686.fits,0.077189232,FALSE
588298662502858814.fits,0.24967885,FALSE
588298662505873571.fits,0.106912741,FALSE
588298662506266733.fits,0.084109432,FALSE
588298662507774148.fits,0.133002684,FALSE
588298662510657789.fits,0.07719826,FALSE
588298663044055262.fits,0.088660438,FALSE
588298663574831251.fits,0.172422609,FALSE
588298664648638554.fits,0.201147391,FALSE
588298664648704193.fits,0.121744192,FALSE
588298664655061021.fits,0.33759576,FALSE
588848898844917940.fits,0.146168622,FALSE
588848898850488512.fits,0.07026922,FALSE
588848898853437598.fits,0.176928274,FALSE
588848898855731476.fits,0.304305016,FALSE
588848899356164418.fits,0.103441232,FALSE
588848899359178921.fits,0.142531376,FALSE
588848899382771900.fits,0.081860685,FALSE
588848899392274732.fits,0.121419093,FALSE
588848899394044163.fits,0.097581247,FALSE
588848899920035958.fits,0.111590942,FALSE
588848899920363659.fits,0.205208338,FALSE
588848899922395273.fits,0.067123023,FALSE
588848899924230295.fits,0.110967217,FALSE
588848899936550988.fits,0.084449663,FALSE
588848900430102805.fits,0.147301594,FALSE
588848900432462007.fits,0.136873204,FALSE
588848900449501374.fits,0.098511908,FALSE
588848900454416447.fits,0.066363681,FALSE
588848900456841312.fits,0.165832167,FALSE
588848900460511418.fits,0.088442727,FALSE
588848900991025274.fits,0.067963464,FALSE
588848900997841192.fits,0.172388035,FALSE
588848901002756300.fits,0.111690678,FALSE
588848901004722337.fits,0.078909598,FALSE
588848901005967696.fits,0.116032669,FALSE
588848901006032963.fits,0.0858428,FALSE
588848901008851318.fits,0.097835174,FALSE
588848901513412790.fits,0.082464144,FALSE
588848901515575450.fits,0.12277305,FALSE
588848901522522264.fits,0.137462393,FALSE
588848901529665663.fits,0.084877222,FALSE
588848901533663319.fits,0.217982236,FALSE
588848901535301867.fits,0.164947178,FALSE
587722982815694957.fits,0.571147727,FALSE
587722984429387944.fits,0.494588707,FALSE
587724198819528759.fits,0.730434299,TRUE
587725774533296253.fits,0.613123787,TRUE
587725818034389095.fits,0.483046181,FALSE
587725993035432304.fits,0.500502829,FALSE
587726016684032065.fits,0.694159689,FALSE
587726031729655814.fits,0.90247083,TRUE
587727179013357583.fits,0.474227345,FALSE
587727222470672469.fits,0.546694243,TRUE
587727867255390382.fits,0.717615955,FALSE
587727867256308040.fits,0.440858558,FALSE
587728666115506288.fits,0.741402057,TRUE
587728906102309121.fits,0.463061116,FALSE
587728906635837540.fits,0.751106841,TRUE
587729228223217760.fits,0.6555123,TRUE
587729386076176389.fits,0.761001186,TRUE
587729387147034695.fits,0.577906103,TRUE
587729773680984272.fits,0.612295266,FALSE
587729777440784657.fits,0.471711918,FALSE
587730022799114306.fits,0.888810549,TRUE
587730023331987591.fits,0.631899717,FALSE
587730774409347786.fits,0.492814337,FALSE
587730818437808228.fits,0.448333693,FALSE
587730847428968484.fits,0.530705278,TRUE
587732771577069744.fits,0.875840755,TRUE
587732772121805075.fits,0.513845337,FALSE
587733080810324044.fits,0.832355702,TRUE
587733429234237590.fits,0.44207357,FALSE
587733603734388952.fits,0.621290309,TRUE
587734893824704652.fits,0.92082325,FALSE
587735660477743159.fits,0.936662941,TRUE
587735664779264022.fits,0.493432939,TRUE
587735696440623187.fits,0.444823103,FALSE
587735743693848946.fits,0.787029254,FALSE
587736542023122964.fits,0.749912221,FALSE
587736542026858577.fits,0.474146196,TRUE
587736584979808442.fits,0.999853098,TRUE
587736585509863438.fits,0.498592888,TRUE
587736585514713519.fits,0.589882591,FALSE
587736586042671388.fits,0.672313982,FALSE
587736619321655535.fits,0.505647983,FALSE
587736619866849477.fits,0.748306551,TRUE
587736619867963764.fits,0.466726113,FALSE
587736753543905454.fits,0.786863745,TRUE
587736920509645063.fits,0.654007057,TRUE
587736976882663708.fits,0.475003389,FALSE
587737808494395515.fits,0.427063955,FALSE
587737827290448037.fits,0.751153001,FALSE
587738196659077271.fits,0.604853216,TRUE
587738409249734815.fits,0.481543633,FALSE
587738569249128591.fits,0.744171055,TRUE
587738569782264010.fits,0.445386201,FALSE
587738570317561947.fits,0.896156538,FALSE
587739097520799819.fits,0.602712026,FALSE
587739167310807244.fits,0.737035718,FALSE
587739304213217330.fits,0.485494096,FALSE
587739385279152218.fits,0.837431854,TRUE
587739406795341869.fits,0.776228653,TRUE
587739406805762069.fits,0.594040251,FALSE
587739408383606849.fits,0.42222731,TRUE
587739505012310079.fits,0.420171194,FALSE
587739507151274008.fits,0.594752068,FALSE
587739607549018227.fits,0.743943901,FALSE
587739609175031857.fits,0.730623411,FALSE
587739707948990522.fits,0.405490825,FALSE
587739720846934450.fits,0.769717598,FALSE
587739809418969174.fits,0.469613269,FALSE
587739809946468493.fits,0.550781392,FALSE
587739811030761519.fits,0.875008185,TRUE
587739815315964115.fits,0.595409221,FALSE
587739827674022085.fits,0.621607134,FALSE
587739829282078729.fits,0.708916656,FALSE
587741532764700775.fits,0.562858675,FALSE
587741532766142675.fits,0.778894416,TRUE
587741816768889103.fits,0.803840065,TRUE
587742013827252289.fits,0.68090313,FALSE
587742014909775877.fits,0.912753017,FALSE
587742061616758804.fits,0.429468125,TRUE
587742061619839210.fits,0.841993563,FALSE
587742566784106610.fits,0.421433793,FALSE
587742572149080091.fits,0.716881151,TRUE
587742611067568140.fits,0.529250768,TRUE
587742611346948260.fits,0.815739228,TRUE
587742775637311549.fits,0.871579301,TRUE
587744728761761895.fits,0.53764911,FALSE
587744873711600007.fits,0.570385845,TRUE
587744873715597513.fits,0.409561021,FALSE
587745243615658415.fits,0.692000309,FALSE
587745243620573286.fits,0.809306048,TRUE
587745243629617322.fits,0.866793096,TRUE
587745540508745734.fits,0.873869204,TRUE
588013382192005184.fits,0.855105717,TRUE
588013383257686454.fits,0.571888031,FALSE
588016840705704048.fits,0.505601975,TRUE
588017111293296655.fits,0.879772458,TRUE
588017570851061813.fits,0.958905273,TRUE
588017604692738117.fits,0.879199935,TRUE
588017627780415498.fits,0.80285868,TRUE
588017702403899406.fits,0.594386694,TRUE
588017719569940508.fits,0.641703884,TRUE
588017725484630253.fits,0.654150389,FALSE
588017726005837972.fits,0.445491411,FALSE
588017726007607386.fits,0.783824515,FALSE
