Galaxy_name,Min_A_flux_180,detection
587727220859404707.fits,0.10673171781672078,False
587736753544757561.fits,0.11184251557778116,False
587733411530014921.fits,0.09278185118624817,False
587741710490796108.fits,0.08075516457447862,False
587727213886636305.fits,0.11764961410926572,False
587739304753037386.fits,0.0636244213247536,False
587736942517944468.fits,0.1966720446318714,False
587736781997998300.fits,0.3563095618126611,False
587741491448643824.fits,0.1043183842682304,False
588017704565342536.fits,0.07525737420474263,False
587738947196485964.fits,0.0818687595426136,False
587735349096677672.fits,0.1130438361494829,False
587731511540121732.fits,0.09737551785463404,False
588017703480852693.fits,0.09142008356575727,False
587735662623064155.fits,0.05178591292429937,False
587729971250397430.fits,0.046548301216697965,False
587726032774889606.fits,0.13695650899540995,False
587732771589193736.fits,0.4423049447686817,False
588023669708619907.fits,0.11393730187063646,False
587739827675398213.fits,0.6375236717047199,True
587739506082119715.fits,0.09667345744718348,False
587742062124597618.fits,0.14311563562950855,False
587724240157671531.fits,0.07606544682803718,False
587738411402002516.fits,0.09004880118820285,False
587734622174445635.fits,0.5837667797436583,False
587739709021683846.fits,0.1688185600963902,False
587735666932253039.fits,0.3778240261771288,False
587729160053588244.fits,0.23906065959952885,False
588023721248686322.fits,0.0782994279273768,False
587726032804184323.fits,0.10072380667181643,False
588013382195740833.fits,0.11704128058887292,False
588017703992819818.fits,0.12212663778492812,False
587741725505421424.fits,0.11131889198238623,False
587736808844034250.fits,0.12446669430183985,False
587724233177563189.fits,0.12430367372397245,False
587744873715663074.fits,0.11508510722205538,False
587736920506630491.fits,0.08114369739637432,False
587736807771275409.fits,0.0970035505705238,False
587742567860535522.fits,0.07479456286454693,False
587742061082443856.fits,0.102587049154755,False
587722983355973770.fits,0.08556773773339121,False
587732053782233247.fits,0.2119779026197764,False
587742062130167923.fits,0.07191181511483159,False
587741707799298184.fits,0.1156302112226726,False
587739844314333364.fits,0.14620517569220112,False
587733604791287964.fits,0.11879280413590493,False
587735695904800788.fits,0.09065083504411033,False
587734623778963566.fits,0.11569698955777764,False
587742013807657111.fits,0.17707802336335915,False
587735660477481222.fits,0.3484524463196833,False
587736916224376846.fits,0.4973071831724577,False
587732583667597335.fits,0.05800700426380634,False
588017978348666984.fits,0.0728851106131176,False
587733604797186309.fits,0.0632161897640715,False
587729158442123406.fits,0.11577491529862352,False
588017978342572164.fits,0.0825584139721501,False
587728308025819228.fits,0.11514629980988705,False
587739844310728848.fits,0.1314691821318029,False
587736782533558494.fits,0.09454945588853428,False
588297864190951553.fits,0.17206898891141945,False
587742012758294594.fits,0.14722417650229866,False
588017703994130618.fits,0.27437770338193657,False
587735491358425341.fits,0.11248501898193668,False
588848898845114536.fits,0.10653271746188377,False
587734948595171440.fits,0.0830287872984401,False
587725818021806271.fits,0.10611863084071094,False
587745403077918731.fits,0.9447570590895932,True
587736477591404780.fits,0.19706997808436347,False
587733604267524575.fits,0.1235893665773206,False
587725040099852533.fits,0.0876837138452578,False
587725503411191856.fits,0.6713192794083265,True
588017991237107918.fits,0.08133290708659154,False
587727179525193788.fits,0.11389878670335125,False
588017720113954900.fits,0.09413261783100203,False
587745540511039621.fits,0.07560155830043523,False
587727221936357865.fits,0.11948855467101804,False
587742188826787926.fits,0.11296343290301986,False
587741600965460114.fits,0.09474121693917073,False
587739827661701192.fits,0.052560576369546384,False
587728931342778464.fits,0.2452460490813312,False
588013382199410855.fits,0.11577130442977387,False
587735696440492156.fits,0.04253288131075442,False
587738067802063176.fits,0.06599403347263083,False
587739810499330426.fits,0.2300583138123278,False
588848900993056920.fits,0.09706357373094457,False
587731869635575927.fits,0.06321094583642574,False
587742060522635358.fits,0.7264054837528423,False
587739408395862147.fits,0.07176932144699033,False
587725041698865216.fits,0.27962060006406386,False
587739707421688163.fits,0.2615690391658719,False
587739843772678351.fits,0.08510583121982085,False
587729781737783467.fits,0.3897605583584097,True
587734304344113375.fits,0.12343733099797985,False
587739115233739260.fits,0.1830397533704916,False
587732771590504549.fits,0.07335947126694299,False
588010880380829884.fits,0.2477949187711226,False
587742190981677070.fits,0.0957429613089002,False
587739504472490049.fits,0.1267804139848149,False
587739707405041763.fits,0.05701986840574465,False
587727226763477137.fits,0.11833602099981193,False
587734892219727977.fits,0.1487129028719337,False
587728309098381449.fits,0.20248644768434865,False
587741709956284530.fits,0.12051532591733595,False
587729652349403400.fits,0.09007690341767152,False
587734861609893978.fits,0.19613562360645906,False
587736542555340823.fits,0.1941742943685905,False
587726033311826056.fits,0.5330350688417987,False
587742013298114707.fits,0.22287196300555406,False
587727225689538820.fits,0.06814718850522257,False
587736546313961756.fits,0.11661007308029815,True
587741421095158001.fits,0.08684211519803083,False
587730817901199536.fits,0.08521576241666537,False
587731499725619387.fits,0.20210474058393207,False
588017722249314357.fits,0.11409378153045513,False
588010879845269613.fits,0.3149009819184373,False
588017978908213396.fits,0.09305540424398688,False
587728930805842043.fits,0.08521093694725128,False
587734893286457426.fits,0.09484802336868917,False
587742013807591574.fits,0.4378119883875985,False
587726033324409013.fits,0.09620832848216712,False
587742552288329838.fits,0.0915796722447307,False
587735428547870816.fits,0.09869441745913712,False
588015509808218341.fits,0.11960644100920625,False
587741490891325898.fits,0.09445490171876446,False
587741603102392417.fits,0.058548919332028625,False
587724231571144807.fits,0.12663133219981976,False
588023046938362136.fits,0.12259546509904658,False
587735042544894126.fits,0.09185330858507253,False
587734892217499734.fits,0.09491515253498843,False
588017603609755771.fits,0.07942047400917929,False
588017992304623754.fits,0.17300972534454112,False
587742627986866325.fits,0.4741030919355118,False
587739407298396369.fits,0.06842340013183394,False
587741708883001427.fits,0.27681673886804825,False
587742060522242186.fits,0.09771932876777326,False
587736809918890133.fits,0.08558161876551118,False
587727179518705786.fits,0.11272921909104812,False
588009372296347800.fits,0.08155399728341056,False
588017725470408857.fits,0.10196086056210688,False
587728919519690866.fits,0.07464350041297231,False
588010360158879885.fits,0.07017837916154122,False
587739828205191379.fits,0.09715822635605753,False
587738371136618743.fits,0.09534417518913456,False
587733604259332301.fits,0.20252405634904772,False
587730847962759548.fits,0.10768405113756158,False
587736547384360965.fits,0.15810337080471032,False
587729386605969553.fits,0.1266241027305847,False
587728676860264601.fits,0.17886425637090678,False
587731512077123687.fits,0.0810390781862592,False
587727874231566486.fits,0.13437920541202428,False
587724198815531105.fits,0.12441914053049916,False
588023239669514372.fits,0.11862500439351867,False
587725551202992253.fits,0.06975206990928548,False
588017710976991429.fits,0.09525008056491883,False
587735349109719125.fits,0.08106406061699027,False
587739407336079542.fits,0.1182825217578406,False
587728949051129985.fits,0.09989905832038357,False
588016528244277345.fits,0.11278150432766673,False
587731501334265956.fits,0.10162506557781163,False
587738946665513139.fits,0.10210811955735484,False
587732771580084418.fits,0.11178136440034077,False
587736545774534945.fits,0.1621772497570279,False
587738372742119927.fits,0.10049679989258377,False
587729781738242619.fits,0.2296314227430096,False
588016841249915093.fits,0.0714745086889119,False
587736546312061151.fits,0.1274116954045976,False
587734841742459329.fits,0.10419128070189113,False
587738946674163716.fits,0.08492466462418634,False
587728879259091131.fits,0.09503743981142544,False
587736782534410502.fits,0.10170705080035727,False
587739505544200287.fits,0.2276222917634944,False
587728907175854359.fits,0.1018648843526917,False
587729409148715255.fits,0.22388127204827687,False
587739505547214972.fits,0.07227182376261546,False
588017115593179358.fits,0.08030958270166759,False
587739721374826686.fits,0.11185128192974167,False
588848900993515651.fits,0.07462806779348989,False
587741816240210203.fits,0.09202912899038568,False
587742062162608294.fits,0.2065407231161614,False
587739097528991852.fits,0.06982500535838987,False
587733398099656916.fits,0.22153205179916205,False
587739707943944333.fits,0.19741013275951508,False
588295842320416859.fits,0.06520651138305719,False
587725816426201341.fits,0.1097566631624513,False
587729154670723244.fits,0.07494045502886082,False
587741816240603332.fits,0.15391475418596962,False
587735662617231545.fits,0.1707918051498638,False
587736542023122964.fits,0.7499122210274527,False
587741534398185722.fits,0.14284846141097174,False
587732483272212678.fits,0.13178369341563784,False
588023720711946442.fits,0.10932853017635577,False
587741727653298214.fits,0.09374953125234374,False
587725552266576213.fits,0.07829099380158107,False
587729774217461786.fits,0.3160188102325571,False
587727178983604335.fits,0.09452618636376944,False
588848900991287304.fits,0.9386978227969356,False
587728668804186410.fits,0.10766504736025308,False
587739158183411987.fits,0.07209412416723432,False
587732771579953296.fits,0.3961554453862146,False
587742062146945105.fits,0.5860895655061884,False
587731887342878837.fits,0.6939538125217788,False
587738196122009708.fits,0.056497753675966836,False
587732591718695047.fits,0.09235891405067627,False
588013381660246039.fits,0.6799898785218561,True
588017990699712723.fits,0.16873774327913268,False
587739720286732503.fits,0.10615524380131376,False
587733397564293234.fits,0.12919851659575035,False
588017979986542925.fits,0.11622922987002145,False
588017712050798767.fits,0.1801657119697964,False
587728879272525952.fits,0.28595170881487986,False
587737809565254043.fits,0.26471051428703124,False
588017991236321652.fits,0.07851581792977072,False
587735349114110129.fits,0.07444695107579381,False
588017728691175564.fits,0.0942192115509542,False
588017567632851066.fits,0.07851521348453863,False
587739156576469098.fits,0.2317937507746741,False
588017991776141354.fits,0.10557606605173964,False
587736618250273043.fits,0.0990083650553096,False
588009371228897346.fits,0.1523342689503359,False
587739814780076313.fits,0.08176576612461536,False
587745403078639855.fits,0.10745965150116282,False
587727180073992303.fits,0.2247729381660714,False
587735349111423152.fits,0.08504971152696117,False
587732484358340833.fits,0.17702382611118855,False
587725774534213765.fits,0.08762939354058775,False
587736478659772532.fits,0.09475011947571706,False
588017625083543725.fits,0.08743246012316258,False
587736541473996979.fits,0.1156546790960576,False
587730023868399910.fits,0.1165080838347448,False
588017978360725695.fits,0.09913633766844776,False
587722982836470121.fits,0.12148790715766253,False
587731512606589050.fits,0.20063330496103587,False
587736783071478011.fits,0.11687792934048175,False
587731870706106561.fits,0.10014344070597772,False
587741490367037450.fits,0.10386090596586288,False
587742190979711122.fits,0.09067613311219096,False
587739157654798555.fits,0.15085680928652564,False
587724240691200136.fits,0.09955394892609506,False
587739811027943676.fits,0.1194074074074074,False
587727223024779443.fits,0.0931669594148136,False
588011219678265527.fits,0.1193486714354886,False
588016879366766759.fits,0.3676101155585329,False
588013383257948560.fits,0.1620014608321914,False
587742567324385412.fits,0.11916141318403035,False
587730021720916209.fits,0.19977745299940214,False
587742572687589512.fits,0.056142688673538034,False
587744727686578438.fits,0.1496527720320145,False
588017947737587809.fits,0.3290563695728433,False
587741421635830115.fits,0.1038337225834824,False
587729158437273785.fits,0.13436684143526004,False
587731887344976231.fits,0.06383625714058166,False
587729229295583347.fits,0.10448371444204604,False
587728308566950059.fits,0.10600267724049983,False
587728880342728890.fits,0.10863255213932488,False
587732577767457037.fits,0.08041572030293015,False
587724232646983814.fits,0.11279023015347625,False
588298663580336254.fits,0.0747868413624325,False
587727231058509945.fits,0.10597695105385392,False
588017627225260132.fits,0.15749525616698293,False
587745243081343238.fits,0.11938892243867187,False
587735742617485576.fits,0.09361648377674273,False
587739607559241818.fits,0.0897338828327325,False
587733604804460969.fits,0.10516449450602956,False
588295842324152446.fits,0.06687131002445487,False
588017724933734609.fits,0.10329142785124842,False
587727220868972657.fits,0.931531605077235,True
587735343184478370.fits,0.08205179996143921,False
587736898502197510.fits,0.07784583241320367,False
587734622707450031.fits,0.10800514060185216,False
587739719770374207.fits,0.5060139551577248,False
588017979434664052.fits,0.1232011102116341,False
588010359076946049.fits,0.12043947793368573,False
587742189903872160.fits,0.12559851269298614,False
587726101483618451.fits,0.10793330321181158,False
587741534399430858.fits,0.07852194674444862,False
587739607563698341.fits,0.10024039239324647,False
587738615946477685.fits,0.09073562246112384,False
587731868024111260.fits,0.1518013921827944,False
587735742613618918.fits,0.16240248758932954,False
588016891710144575.fits,0.47572806978895893,True
587738946132115499.fits,0.07532988501202359,False
587732578297905442.fits,0.06302750662367225,False
587733398115909790.fits,0.4011386157715472,True
587738946685370494.fits,0.1098378911934802,False
588017949350756539.fits,0.25971571966733664,False
587739407308029999.fits,0.9647446667576228,True
587741489831346352.fits,0.07963535754331517,False
587731520674070739.fits,0.2746657044092984,False
587732702860083318.fits,0.06121792357844087,False
587739809961673033.fits,0.13835276308623856,False
587726016146899172.fits,0.09402222889756684,False
587736915678593301.fits,0.4207175594700856,False
587738066732450004.fits,0.1670611262959656,False
587742550151463242.fits,0.08586364474477616,False
587736805083185254.fits,0.09379476627585516,False
587745403615969401.fits,0.15897732312184526,False
587732054310584783.fits,0.12344624943460135,False
587733605328552080.fits,0.08418762221323413,False
587724650336223359.fits,0.09508736141560274,False
587736585503047907.fits,0.09484375651303996,False
587735430151995523.fits,0.23639004522726564,False
588017569778303093.fits,0.09399967182274732,False
587738948273963226.fits,0.2000414347794851,False
587727222483779757.fits,0.0873719024109668,False
587734861612646562.fits,0.12898014551732642,False
587739829272117347.fits,0.08074343208496366,False
588297865264234649.fits,0.09413071921208176,False
587732052710326544.fits,0.1445589459482734,False
588016892786901042.fits,0.19951190652270376,False
587729409685979393.fits,0.1074843512411728,False
588297864722710657.fits,0.08963992951872189,False
587735348567867558.fits,0.0914274332096706,False
587732771061629047.fits,0.09458837957994788,False
587746211594502230.fits,0.12576029288903318,False
587738065654710553.fits,0.12174867277634425,False
587742611351405050.fits,0.17481889672464498,False
587733442659614757.fits,0.564839778144362,True
587736783610183969.fits,0.10823935483170703,False
588015508735721557.fits,0.08064349290946078,False
587736752474358336.fits,0.16320815506347475,False
587741489819943162.fits,0.08231851490768452,False
588015509277638812.fits,0.06806713762150106,False
587726033844764718.fits,0.11366984503836675,False
587739810492973342.fits,0.08433702706896458,False
587736546312257687.fits,0.11840005648520792,False
587739405703315615.fits,0.0627086736380228,False
587738411400495120.fits,0.100298204428653,False
587729971252822311.fits,0.06047808969971439,False
587742589869490484.fits,0.07719863998037084,False
587738409253798077.fits,0.1026538127095509,False
587727214423638257.fits,0.09987364365865403,False
587735043612541129.fits,0.1659939432984043,False
587732483274440844.fits,0.08869013748416821,False
587733603719905537.fits,0.13804359345744868,False
587736975811674296.fits,0.09574646443895032,False
587738948277633200.fits,0.2470327244572693,False
587728880338272443.fits,0.08646610628718328,False
587733399173070962.fits,0.06886524528458443,False
588007003655766329.fits,0.08135494421865637,False
587739719762968657.fits,0.07507337382156665,False
587739845397446777.fits,0.12209278187872095,False
588010880367657032.fits,0.2085478663059604,False
587726102025076944.fits,0.09435802753253276,False
587736618788454724.fits,0.10982624173392558,False
587741420563267812.fits,0.1314961478645157,False
588013383261290833.fits,0.2772833789377675,False
588017702933495969.fits,0.10023278873420123,False
588018055128154220.fits,0.12897105664035452,False
587739380987658409.fits,0.07005826945617984,False
588013382187680029.fits,0.10253862815884478,False
587731889506025631.fits,0.13451517700282187,False
587742614561751454.fits,0.13598817555621562,False
587733432998559923.fits,0.2207104633951953,False
588017721711329359.fits,0.10639522439175207,False
587729228763693142.fits,0.06701560967330013,False
587741491448316032.fits,0.11795646234186875,False
587741489824202874.fits,0.0739819730470801,False
587724232638136464.fits,0.13715911586354404,False
587742190452146359.fits,0.1373012013182725,False
588017723869298868.fits,0.1028340141272495,False
588017603610345533.fits,0.13774849699215527,False
587731521198948676.fits,0.07319435745421073,False
587739379911426091.fits,0.12651331618060785,False
587729773680459951.fits,0.10347314837425099,False
587741600417054935.fits,0.2792393593482201,False
587727225156468903.fits,0.08358544834317475,False
587729777985126645.fits,0.07674711035016803,False
588018090547216623.fits,0.14999598844672654,False
587742903400136723.fits,0.060141245813685226,False
587728308031455419.fits,0.06927769729355797,False
587725551747006657.fits,0.1261030106838184,False
587725590918660389.fits,0.13065658232024568,False
587735241176056022.fits,0.0778269853695779,False
587736753545478389.fits,0.09179469261664172,False
587722982284918964.fits,0.07477531026142922,False
587735664777232491.fits,0.10133619982154382,False
588017978376192325.fits,0.12978521894799022,False
588848899900047597.fits,0.10882381462211782,False
587729386618749119.fits,0.06920182636423998,False
587731186210439271.fits,0.13112355973186698,False
587724233713189011.fits,0.10272996933183627,False
587742552285642966.fits,0.2383902552308464,False
587741532773941427.fits,0.09369979098832662,False
587739845396857370.fits,0.0636581673597432,False
587729158443630665.fits,0.9200106503721758,True
587739380986675386.fits,0.1182659565179429,False
587733428697170070.fits,0.07623245098401014,False
587739096447385692.fits,0.14165313228934828,False
588017725471195351.fits,0.10548235239373048,False
587735344254288459.fits,0.2967242987112697,False
587736586039984353.fits,0.09610797467638536,False
587733080274174103.fits,0.09348642274447824,False
587728678466945093.fits,0.07355713961615233,False
587741602566176937.fits,0.13515424472194704,False
587739380449149087.fits,0.13576479548786471,False
587741707806441595.fits,0.062282205492537185,False
587738195577340116.fits,0.11136135442033852,False
587732483295740129.fits,0.14629529107107075,False
587742566788366424.fits,0.09070023616951056,False
588017978887962722.fits,0.09018888503296812,False
587739844844978400.fits,0.1902462513877556,False
587732154181615701.fits,0.12734015701698692,False
587733423869853829.fits,0.0928434284068203,False
587729746839404778.fits,0.08532442647160532,False
587739629558628535.fits,0.07716205043631519,False
587725504481984679.fits,0.1813336972875661,False
587739608099127461.fits,0.14785038244753246,False
587736619325063426.fits,0.06888741139746897,False
587726033336598789.fits,0.10183944798422516,False
587728920060952733.fits,0.18062959408975304,False
588017722259669084.fits,0.12513503427415396,False
587742059996840064.fits,0.08833522618978236,False
587742062697185494.fits,0.2312195309912288,False
588848898838954058.fits,0.07096854977024808,False
587739829275721890.fits,0.06112004836916034,False
587741533854236826.fits,0.10196424489399766,False
588295840707641501.fits,0.2012344410469364,False
587722982827294771.fits,0.1803656820921897,False
587727178998874206.fits,0.08752131584292644,False
587725994110222619.fits,0.11480502550425467,False
587738948273963210.fits,0.06893665789533207,False
587741491441893552.fits,0.08969193163845023,False
588010360687296604.fits,0.16953544484469515,False
587739405713473666.fits,0.08988104940266856,False
587739115234001322.fits,0.0948734349512973,False
587737809565450695.fits,0.12053248206410848,False
587739809956823268.fits,0.4759806447873606,False
588848901009506547.fits,0.06304947502288519,False
587734949664850160.fits,0.09035767902830684,False
587731513145950363.fits,0.10701117177347884,False
587739828212727843.fits,0.11653203306302315,False
588018056204780081.fits,0.11919296520276572,False
587726016681410721.fits,0.09069880291736446,False
587741386735616083.fits,0.4348464227053093,True
587728930266153130.fits,0.11047431833178747,False
587731873390526663.fits,0.10548925530134352,False
588017725477159107.fits,0.07172255972078169,False
587733412053516489.fits,0.13188206105228087,False
587731874460336496.fits,0.1573194867575441,False
587737810644566217.fits,0.09904689828063287,False
587728307488358562.fits,0.08377804835623588,False
587735663162884207.fits,0.8136094485355717,True
587742615637131582.fits,0.08088374570374413,False
587742904474075376.fits,0.10515412661584354,False
587732590646853799.fits,0.07213996533945047,False
587735347497468132.fits,0.10920217636101494,False
587732771585917104.fits,0.1414942260096243,False
587739458834464953.fits,0.06098978846899138,False
587734891683381319.fits,0.08442166267582961,False
588007004701786302.fits,0.07731257145968312,False
588017704565539112.fits,0.10245136698212406,False
587741722282819750.fits,0.12397517481830035,False
587744873711141016.fits,0.1878452680412092,False
587742628518559908.fits,0.07374948817181577,False
587732701784703150.fits,0.1056554853346297,False
587726100416168131.fits,0.1130887576975388,False
587724197746114712.fits,0.07576025772648423,False
587733604266606981.fits,0.07768386204249399,False
587738065657200936.fits,0.174468085106383,False
588010879303876800.fits,0.060735331481071686,False
587736920504860938.fits,0.06480596444274518,False
587733397567111294.fits,0.1722945094896971,False
587735348028637347.fits,0.11191257243876383,False
588017948813885461.fits,0.6246204930690773,False
587742609733386471.fits,0.12913856659928313,False
587731186738593953.fits,0.12939149852460322,False
588013382735102149.fits,0.1311118691538448,False
587735742618730892.fits,0.06952982253685744,False
587739407870001260.fits,0.09617004612701548,False
587724240155705507.fits,0.1421184632329049,False
587727213878969048.fits,0.05971616593520832,False
587739303140196521.fits,0.07644958164409557,False
588297863110721664.fits,0.14182681711993653,False
587725041163043005.fits,0.10382737705995718,False
587731891115655191.fits,0.2469724677863831,False
587736919967858989.fits,0.09431420404919023,False
587727223552475369.fits,0.11070392488020103,False
587736940910674080.fits,0.0911013345912313,False
588017704543256628.fits,0.07645183799561671,False
587739381532917781.fits,0.7086114786764259,True
587736976884236467.fits,0.07436359777488848,False
587742575916155042.fits,0.22947179655536376,False
588017978896875651.fits,0.08379325573407233,False
587739720847065172.fits,0.17991992648704072,False
587739811564093527.fits,0.0698523518921263,False
588017569779351657.fits,0.07436663556407415,False
588017978379862480.fits,0.07582146600086308,False
587732484342284540.fits,0.12302766766568213,False
587739814243074281.fits,0.0803030129969681,False
587731872848216525.fits,0.1256240695919876,False
587739827668058284.fits,0.3089064111027868,False
588016878293221572.fits,0.09046579647142623,False
587728677933613189.fits,0.06538714425615344,False
587735665851433013.fits,0.9401010681307436,False
587729748985381098.fits,0.09953642834139437,False
587738410332455111.fits,0.06866084808791698,False
587741603099377751.fits,0.09693316873191496,False
587742014363074795.fits,0.1161078564703421,False
587739506619449425.fits,0.08273328928655417,False
587733423871492237.fits,0.08435489743900959,False
587726878880694805.fits,0.05395291554166075,False
587742190972633152.fits,0.92011016459577,True
587733079737106575.fits,0.06615458804487882,False
588017703477248127.fits,0.05472698007594957,False
588018254832402582.fits,0.11496025027191285,False
587739844850680021.fits,0.12134170590285792,False
587739810496250212.fits,0.10590913781538623,False
587724199358824662.fits,0.10306093344208644,False
588010879295619186.fits,0.7197773789899273,True
588017721186058339.fits,0.10178483066548524,False
587742013811720311.fits,0.09568418085653174,False
588018091076354220.fits,0.0848015798355941,False
587733398642229347.fits,0.3316318524603783,False
587727229985292395.fits,0.15908438349821788,False
587730773338489282.fits,0.06556527485522495,False
588295841246216348.fits,0.8071610943358966,False
587732134305005661.fits,0.09060451734006217,False
587736807771603179.fits,0.38323292093932537,False
588023240208875735.fits,0.09445069499198257,False
587729653422883057.fits,0.07587842888173803,False
587739382062121220.fits,0.11904248625196785,False
587735697517707369.fits,0.15891904900632053,False
587739408400777370.fits,0.1161469530078382,False
587736585513795670.fits,0.09077661186324222,False
587735044155179206.fits,0.1892342523081785,False
587742550677586034.fits,0.10092647916321727,False
587742190976368806.fits,0.09766127766441687,False
587733424407904456.fits,0.1353170842060511,False
587731870164058217.fits,0.07968420946420257,False
587736547387507019.fits,0.09843157086672903,False
587729387136811198.fits,0.07217827760125389,False
587739380997226728.fits,0.08466375044569481,False
588017726016848056.fits,0.10252004388555996,False
587733081884000340.fits,0.07297636333954825,False
587728880879665331.fits,0.13443143701268406,False
587742573757726801.fits,0.12621390224069004,False
587739152817389945.fits,0.14025295096909302,False
587739651569615102.fits,0.10438867512777808,False
587728308559806518.fits,0.3059310733768405,False
587732483296919636.fits,0.3204313498940882,False
587726032263577773.fits,0.07596875784477053,False
588017729226408039.fits,0.11757374723178247,False
587739406262599724.fits,0.12289375673083065,False
587739720842739920.fits,0.10478825349390974,False
587728308558692489.fits,0.09521609547610196,False
587741387812438366.fits,0.08791268758526602,False
587738617565282330.fits,0.507151951244817,False
587725040092184656.fits,0.11693657517261348,False
587731680118046856.fits,0.5680027514942916,False
588018253762331001.fits,0.09208532181091192,False
587726033301143928.fits,0.2855580778207629,False
587727178996449371.fits,0.12299540895026514,False
587739721900228652.fits,0.09901438435630852,False
587738570323918874.fits,0.06822953247383334,False
588015509290614921.fits,0.2315722742279415,False
588848899931308188.fits,0.21013221064424786,False
588295842862399583.fits,0.23611406068703636,False
587729408078119098.fits,0.0913143405235558,False
587741532787638403.fits,0.1292108619907372,False
587737809029628137.fits,0.12854757929883134,False
588011217522786370.fits,0.0959288640153465,False
587726032241688687.fits,0.1436409920721507,False
587734948594843805.fits,0.12886478121855713,False
587741709417185361.fits,0.0685162546599831,False
588009366398435513.fits,0.08710315007331755,False
587741816245125232.fits,0.14447980789388426,False
587728906638393750.fits,0.17169966118684155,False
587736619859640542.fits,0.07180916523092683,False
587731521737982205.fits,0.1289291885142075,False
587725818031309049.fits,0.11503551382826653,False
587742571075797096.fits,0.1888342667236549,False
588017977832964377.fits,0.14725832285250515,False
587733441054769225.fits,0.13571679461527325,False
587742865279549511.fits,0.13173392955382207,False
588018055659061464.fits,0.09249333039626012,False
587741531713503300.fits,0.08393462764119433,False
587732050554060828.fits,0.0993751169984222,False
587736477058334928.fits,0.055193264772574815,False
587724241771495553.fits,0.13107083423271618,False
587741816239030280.fits,0.8917448265408381,True
587725552265986698.fits,0.15381034352095446,False
587735343722725611.fits,0.09223397394907906,False
587734949654495581.fits,0.15311079434646016,False
587729774217593097.fits,0.6928200233160364,False
587727873696202806.fits,0.08998414408904955,False
588010359624302776.fits,0.11181466314327164,False
587741707799036086.fits,0.09478552033621873,False
587735695916204134.fits,0.09970430156898824,False
587735348549321372.fits,0.2475163930385052,False
587739811562062086.fits,0.08157770226676417,False
587729407545442595.fits,0.26793621718299765,False
587729971258392997.fits,0.08248252746686889,False
587728669874848122.fits,0.19180626590022798,False
587742645164900769.fits,0.1272060748887143,False
587731870171922577.fits,0.0765031218488679,False
587742061592903966.fits,0.16051344232136136,False
588017992306917562.fits,0.6439856618443605,False
587726014540546089.fits,0.5966280689201194,True
588018254829256840.fits,0.1110746767861348,False
588017703480918225.fits,0.09276794453026428,False
588848901531238551.fits,0.09076551923192122,False
587736620402934062.fits,0.28049047277495465,False
587731873388494912.fits,0.17447893569844788,False
588017725477159138.fits,0.06838851021381433,False
587738371668247341.fits,0.15723706417329514,False
587741828043112688.fits,0.16575252183547146,False
587724233180053639.fits,0.0925377413797076,False
587739646201823385.fits,0.09112270418194293,False
587742611338428590.fits,0.5997174897780324,False
587737934118322788.fits,0.197552064391978,False
588848898847342619.fits,0.3637736736799416,False
587732771570712797.fits,0.06836482116905629,False
587724649793388677.fits,0.12567769357484346,False
588017948814475355.fits,0.14530941306755266,False
587736976349921509.fits,0.10977306094730607,False
587741490377654443.fits,0.5405149159239798,False
587739507160318019.fits,0.056005217762581716,False
587724242300895261.fits,0.6558741834723739,True
587738574068121627.fits,0.6587919501570584,True
587736813132841186.fits,0.18524687028977688,False
587735696987062448.fits,0.09461102318200493,False
587727874499281013.fits,0.07510079125742608,False
587742012758425744.fits,0.6100328788612661,False
587742012764520518.fits,0.15902112713113029,False
587728879264858378.fits,0.0788054762846047,False
587733605865750626.fits,0.10479499177820173,False
587734949653381606.fits,0.424172326442968,False
587741533867212898.fits,0.0963372109964612,False
587745401994477862.fits,0.5402254535829166,False
587724650338320552.fits,0.06810938291993618,False
587732482730819831.fits,0.09310204272550501,False
587745541055316092.fits,0.06512615081875045,False
587731498646372528.fits,0.11401929913661757,False
587728668801761483.fits,0.34147050389211336,False
587739719762182214.fits,0.09306049127191783,False
588017949882187861.fits,0.08275081323531518,False
588011122505810031.fits,0.10910090230385197,False
588017570311241940.fits,0.1221753494282084,False
587730021720457421.fits,0.11444375458599085,False
587732483269263422.fits,0.12443539665373116,False
587742627992436882.fits,0.3056410658162748,False
587739721374695516.fits,0.12716176109611052,False
587728310174220484.fits,0.046989261509466036,False
587728676855087239.fits,0.2061461667842222,False
587729160054440210.fits,0.07989413428599706,False
587734892756074660.fits,0.17723373793439334,False
587742014367269068.fits,0.8648155504642394,False
587727179520016512.fits,0.08738022076851426,False
587724199889731762.fits,0.05467237295100852,False
587739406795669592.fits,0.26093116464085736,False
587741828046323854.fits,0.1525117043049004,False
587729228225839309.fits,0.07580464769479311,False
587741721750077467.fits,0.046080117965102,False
588017720638898283.fits,0.10008872188299152,False
588009371229093948.fits,0.08008806758515655,False
588297863112425617.fits,0.11346150216412805,False
588017949895164036.fits,0.07051857374299274,False
588017723869364347.fits,0.09271286420782934,False
588297863645692044.fits,0.183137276045912,False
588013382191611927.fits,0.1715685261067259,False
587731886274773216.fits,0.08462592957730837,False
587726033857609803.fits,0.08409245544826748,False
587739096983077009.fits,0.08685038338030014,False
587739810498412922.fits,0.1016313901746042,False
588010879295684794.fits,0.10144762885316908,False
587727264886620863.fits,0.13659528172240035,False
